record_id,dashboard_id,response_id,record_type,dashboard_name,business_domain,complexity_score,consolidation_score,date_grain,data_grain,primary_data_sources,date_range_detected,total_metrics_count,kpi_metrics_count,final_output_metrics_count,hardcoded_dates_count,hardcoded_values_count,governance_issues_count,metric_interactions_count,dashboard_description,metrics_summary,governance_summary,full_context,metric_id,metric_name,metric_type,calculation_type,is_kpi,is_final_output,business_criticality,metric_category,business_description,sql_logic,depends_on_metrics_count,data_sources_count
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_forecast_net_cancels_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Forecast Net Cancels Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total net cancellations (cancels minus adds) according to the forecast.. from the Digi Subsifying dashboard.,The total net cancellations (cancels minus adds) according to the forecast.,,individual_metric,total_forecast_net_cancels_qty,Total Forecast Net Cancels Quantity,measure,sum,True,True,high,retention,The total net cancellations (cancels minus adds) according to the forecast.,SUM(ForecastNetCancelsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_ny_budget_adds_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Next Year Budget Adds Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of new subscriptions added according to the next fiscal year's budget plan.. from the Digi Subsifying dashboard.,The total quantity of new subscriptions added according to the next fiscal year's budget plan.,,individual_metric,total_ny_budget_adds_qty,Total Next Year Budget Adds Quantity,measure,sum,True,True,high,acquisition,The total quantity of new subscriptions added according to the next fiscal year's budget plan.,SUM(NYBudgetAddsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_ny_budget_cancels_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Next Year Budget Cancels Quantity is a measure metric using sum calculation. classified as a key performance indicator. measuring The total quantity of subscriptions cancelled according to the next fiscal year's budget plan.. from the Digi Subsifying dashboard.,The total quantity of subscriptions cancelled according to the next fiscal year's budget plan.,,individual_metric,total_ny_budget_cancels_qty,Total Next Year Budget Cancels Quantity,measure,sum,True,True,high,retention,The total quantity of subscriptions cancelled according to the next fiscal year's budget plan.,SUM(NYBudgetCancelsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_ny_budget_closing_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Next Year Budget Closing Base is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of subscribers at the end of a period, as per the next fiscal year's budget.. from the Digi Subsifying dashboard.","The total number of subscribers at the end of a period, as per the next fiscal year's budget.",,individual_metric,total_ny_budget_closing_base,Total Next Year Budget Closing Base,measure,sum,True,True,high,volume,"The total number of subscribers at the end of a period, as per the next fiscal year's budget.",SUM(NYBudgetClosingBase),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_ny_budget_earned_amount,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Total Next Year Budget Earned Amount is a measure metric using sum calculation. classified as a key performance indicator. measuring The total revenue earned from subscriptions, as per the next fiscal year's budget.. from the Digi Subsifying dashboard.","The total revenue earned from subscriptions, as per the next fiscal year's budget.",,individual_metric,total_ny_budget_earned_amount,Total Next Year Budget Earned Amount,measure,sum,True,True,high,revenue,"The total revenue earned from subscriptions, as per the next fiscal year's budget.",SUM(NYBudgetEarnedAmount),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_net_acquisition,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Net Acquisition is a measure metric using sum calculation. classified as a key performance indicator. measuring The total net new subscriptions (adds minus cancels) for the period.. from the Digi Subsifying dashboard.,The total net new subscriptions (adds minus cancels) for the period.,,individual_metric,total_net_acquisition,Total Net Acquisition,measure,sum,True,True,high,growth,The total net new subscriptions (adds minus cancels) for the period.,SUM(NetAcquisition),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_net_cancellation,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Net Cancellation is a measure metric using sum calculation. classified as a key performance indicator. measuring The total net cancellations (cancels minus adds) for the period.. from the Digi Subsifying dashboard.,The total net cancellations (cancels minus adds) for the period.,,individual_metric,total_net_cancellation,Total Net Cancellation,measure,sum,True,True,high,retention,The total net cancellations (cancels minus adds) for the period.,SUM(NetCanellation),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_opening_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Opening Base is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of subscribers at the beginning of a period.. from the Digi Subsifying dashboard.,The total number of subscribers at the beginning of a period.,,individual_metric,total_opening_base,Total Opening Base,measure,sum,True,True,high,volume,The total number of subscribers at the beginning of a period.,SUM(OpeningBase),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_acquisition,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Acquisition is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of new subscriptions acquired.. from the Digi Subsifying dashboard.,The total number of new subscriptions acquired.,,individual_metric,total_acquisition,Total Acquisition,measure,sum,True,True,high,acquisition,The total number of new subscriptions acquired.,SUM(TotalAcquisition),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_total_cancellation,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Total Cancellation is a measure metric using sum calculation. classified as a key performance indicator. measuring The total number of subscriptions cancelled.. from the Digi Subsifying dashboard.,The total number of subscriptions cancelled.,,individual_metric,total_cancellation,Total Cancellation,measure,sum,True,True,high,retention,The total number of subscriptions cancelled.,SUM(TotalCancellation),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_closing_base_specific_week_2025,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,2,,"Closing Base (Specific Week 2025) is a measure metric using conditional_sum calculation. classified as a key performance indicator. measuring The Closing Base for a specific fiscal week in 2025, derived from a hardcoded date and filtered by specific `table_union_source` values.. from the Digi Subsifying dashboard.","The Closing Base for a specific fiscal week in 2025, derived from a hardcoded date and filtered by specific `table_union_source` values.","date should be parameterised, lookup values should use reference table",individual_metric,closing_base_specific_week_2025,Closing Base (Specific Week 2025),measure,conditional_sum,True,True,high,volume,"The Closing Base for a specific fiscal week in 2025, derived from a hardcoded date and filtered by specific `table_union_source` values.","SUM(CASE WHEN fy_year = 2025 AND fy_week_of_year = calculated_week_from_hardcoded_date AND table_union_source IN ('bmasnap_close', 'SC - CODE Manual APLS', 'SC Manual APLS') THEN ClosingBase ELSE 0 END)",0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_ny_budget_closing_base_specific_week_2025,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,1,,"Next Year Budget Closing Base (Specific Week 2025) is a measure metric using conditional_sum calculation. classified as a key performance indicator. measuring The Next Year Budget Closing Base for a specific fiscal week in 2025, derived from a hardcoded date.. from the Digi Subsifying dashboard.","The Next Year Budget Closing Base for a specific fiscal week in 2025, derived from a hardcoded date.",date should be parameterised,individual_metric,ny_budget_closing_base_specific_week_2025,Next Year Budget Closing Base (Specific Week 2025),measure,conditional_sum,True,True,high,volume,"The Next Year Budget Closing Base for a specific fiscal week in 2025, derived from a hardcoded date.",SUM(CASE WHEN fy_year = 2025 AND fy_week_of_year = calculated_week_from_hardcoded_date THEN NYBudgetClosingBase ELSE 0 END),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_budget_opening_base_2025_bmasnap_open,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,2,,"Budget Opening Base (FY2025, bmasnap_open) is a measure metric using conditional_sum calculation. classified as a key performance indicator. measuring The Budget Opening Base for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.. from the Digi Subsifying dashboard.","The Budget Opening Base for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.","date should be parameterised, lookup values should use reference table",individual_metric,budget_opening_base_2025_bmasnap_open,"Budget Opening Base (FY2025, bmasnap_open)",measure,conditional_sum,True,True,high,volume,"The Budget Opening Base for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.",SUM(CASE WHEN fy_year = 2025 AND table_union_source = 'bmasnap_open' THEN BudgetOpeningBase ELSE 0 END),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_ny_budget_cancels_qty_2025_bmasnap_open,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,2,,"Next Year Budget Cancels Quantity (FY2025, bmasnap_open) is a measure metric using conditional_sum calculation. classified as a key performance indicator. measuring The Next Year Budget Cancels Quantity for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.. from the Digi Subsifying dashboard.","The Next Year Budget Cancels Quantity for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.","date should be parameterised, lookup values should use reference table",individual_metric,ny_budget_cancels_qty_2025_bmasnap_open,"Next Year Budget Cancels Quantity (FY2025, bmasnap_open)",measure,conditional_sum,True,True,high,retention,"The Next Year Budget Cancels Quantity for Fiscal Year 2025, specifically for records with `table_union_source` as 'bmasnap_open'.",SUM(CASE WHEN fy_year = 2025 AND table_union_source = 'bmasnap_open' THEN NYBudgetCancelsQty ELSE 0 END),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_forecast_budget_earned_amount_k,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Forecast Budget Earned Amount (Thousands) is a measure metric using ratio calculation. classified as a key performance indicator. measuring The total forecast budget earned amount, divided by 1000 for presentation in thousands.. from the Digi Subsifying dashboard.","The total forecast budget earned amount, divided by 1000 for presentation in thousands.",,individual_metric,forecast_budget_earned_amount_k,Forecast Budget Earned Amount (Thousands),measure,ratio,True,True,high,revenue,"The total forecast budget earned amount, divided by 1000 for presentation in thousands.","SUM(SAFE_DIVIDE(ForecastBudgetEarnedAmount, 1000))",1.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_budget_earned_amount_k,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Budget Earned Amount (Thousands) is a measure metric using ratio calculation. classified as a key performance indicator. measuring The total budget earned amount, divided by 1000 for presentation in thousands.. from the Digi Subsifying dashboard.","The total budget earned amount, divided by 1000 for presentation in thousands.",,individual_metric,budget_earned_amount_k,Budget Earned Amount (Thousands),measure,ratio,True,True,high,revenue,"The total budget earned amount, divided by 1000 for presentation in thousands.","SUM(SAFE_DIVIDE(BudgetEarnedAmount, 1000))",1.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_closing_base_minus_ny_cancels,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Closing Base minus NY Cancels is a measure metric using mathematical calculation. classified as a key performance indicator. measuring The difference between the actual Closing Base and the Next Year Budget Cancels Quantity.. from the Digi Subsifying dashboard.,The difference between the actual Closing Base and the Next Year Budget Cancels Quantity.,,individual_metric,closing_base_minus_ny_cancels,Closing Base minus NY Cancels,measure,mathematical,True,True,high,other,The difference between the actual Closing Base and the Next Year Budget Cancels Quantity.,SUM(ClosingBase - NYBudgetCancelsQty),2.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_budget_net_adds_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Budget Net Adds Quantity is a measure metric using sum calculation. measuring The net quantity of new subscriptions (adds minus cancels) according to the budget plan.. from the Digi Subsifying dashboard.,The net quantity of new subscriptions (adds minus cancels) according to the budget plan.,,individual_metric,budget_net_adds_qty,Budget Net Adds Quantity,measure,sum,False,True,medium,growth,The net quantity of new subscriptions (adds minus cancels) according to the budget plan.,SUM(BudgetNetAddsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_budget_net_cancels_qty,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,Budget Net Cancels Quantity is a measure metric using sum calculation. measuring The net quantity of cancellations (cancels minus adds) according to the budget plan.. from the Digi Subsifying dashboard.,The net quantity of cancellations (cancels minus adds) according to the budget plan.,,individual_metric,budget_net_cancels_qty,Budget Net Cancels Quantity,measure,sum,False,True,medium,retention,The net quantity of cancellations (cancels minus adds) according to the budget plan.,SUM(BudgetNetCancelsQty),0.0,1.0
d05b3d29-4437-4ee5-987a-e0109eb9590e_budget_opening_base,d05b3d29-4437-4ee5-987a-e0109eb9590e,38,metric,Digi Subsifying,finance,,,,,,,,,,,,0,,"Budget Opening Base is a measure metric using sum calculation. measuring The total number of subscribers at the beginning of a period, as per the budget.. from the Digi Subsifying dashboard.","The total number of subscribers at the beginning of a period, as per the budget.",,individual_metric,budget_opening_base,Budget Opening Base,measure,sum,False,True,medium,volume,"The total number of subscribers at the beginning of a period, as per the budget.",SUM(BudgetOpeningBase),0.0,1.0
