metric_id,metric_name,business_description,gcp_project,dataset,table,metric_sql_core,governance_issue,dashboard_id
metric_1,Publication Type (Sundry/Non-Sundry),"Categorizes publications as 'Sundry Pubs' or 'Non Sundry Pubs' based on a predefined, hardcoded list of unified publication names. This is a classification dimension rather than a quantitative metric.",ncau-data-newsquery-prd,asl_finance_derived,adsales_performance,"CASE WHEN (unified_publication_name IN ('Admin.ADV', 'Admin.DTM', 'Admin.HWT', 'Admin.International', 'Admin.Sales', 'Admin.Sport', 'Admin.TCM', 'Bestrecipes.Admin', 'Bodyandsoul.Admin', 'CODE', 'CodeBet', 'Delicious.admin', 'Escape.Admin', 'GQ.Admin', 'Kidspot.Admin', 'National Sundry', 'National Tabloid PrePrint', 'News.Admin', 'odds.com.au', 'Punters.com.au', 'Qantas Travel Insider', 'RACENET', 'Shortlyster Managed Service', 'Sky News', 'SKYNEWS.ADMIN', 'Stellar.Admin', 'Stockhead', 'SUDDENLY.CW', 'SUDDENLY.NORTH', 'SUDDENLY.TGG', 'Taste.Admin', 'TAUS.ADMIN', 'The Sunday Times', 'TOOWOOMBACUSTOM', 'Vogue.Admin', 'Vogueliving.Admin')) THEN 'Sundry Pubs' ELSE 'Non Sundry Pubs' END",hardcoded_logic,4bd7954c-5a94-4fb6-92e1-ed152b1cf7b3
metric_2,Minimum Data Load Timestamp,"Represents the earliest data load timestamp for the ad sales performance data, truncated to the second. This metric is typically used to indicate the freshness of the underlying data.",ncau-data-newsquery-prd,asl_finance_derived,adsales_performance,"MIN(DATETIME_TRUNC(dw_asl_load_timestamp, SECOND))",none,4bd7954c-5a94-4fb6-92e1-ed152b1cf7b3
metric_pages_count_total,Total Pages Count,"The sum of pages counted for advertising, typically filtered by specific criteria such as transaction status, publishing division, system code, revenue type, publication name, financial year, and month as observed in the dashboard's queries.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SUM(pages_count),hardcoded_logic,af5b3038-ea93-4cf0-9bf5-44a9b09b3766
metric_gross_revenue_total,Total Gross Revenue Amount,"The sum of gross revenue generated from advertising, typically filtered by specific criteria such as transaction status, publishing division, system code, revenue type, publication name, financial year, and month as observed in the dashboard's queries.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SUM(gross_revenue_amount),hardcoded_logic,af5b3038-ea93-4cf0-9bf5-44a9b09b3766
metric_001,Sum of Budget Amount,"The total budgeted financial amount, typically used for financial planning and comparison against actuals or forecasts.",ncau-data-newsquery-prd,asl_finance,v_asl_FCT_finance_os_aggregated,SUM(Budget_Amount),none,b1c5901f-a535-42eb-870d-05cc025f7c27
metric_002,Sum of Fiscal Week of Year,The sum of fiscal week numbers. Aggregating week numbers typically does not yield a meaningful business metric and may indicate an analytical anti-pattern or misconfiguration.,ncau-data-newsquery-prd,asl_finance,v_asl_DIM_calendar,SUM(fy_week_of_year),anti_pattern,b1c5901f-a535-42eb-870d-05cc025f7c27
metric_003,Sum of Actual Amount,"The total actual financial amount recorded, representing real-world expenditures or revenues.",ncau-data-newsquery-prd,asl_finance,v_asl_FCT_finance_os_aggregated,SUM(Actual_Amount),none,b1c5901f-a535-42eb-870d-05cc025f7c27
sum_day_target_by_section_team,Sum of Day Target by Section Team,Calculates the aggregated sum of daily subscription targets specifically assigned to section teams. This metric is filtered to exclude 'The Australian' publication group and to include only 'Health' or 'wellness' related section teams. The specific date range for the targets is hardcoded within the query.,ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,SUM(day_target_by_section_team),"hardcoded_logic, anti_pattern",0cbe9a87-5f64-4e05-b993-a508e98ecdcd
metric_1,"Subscription Adds (Gender/Age Demographics, Non-Switch, Digital/Bundles, Paying, Jul 9-15 2025)","Total count of subscription movements for paying subscribers, specifically for digital/bundle classifications ('Digital', 'Bundles', 'DPE only', 'Essentials', 'Metered Access'), excluding 'Switch' types and 'Print-only', where individual gender and age data are available. Filtered for the date range 2025-07-09 to 2025-07-15.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_adds,SUM(t0_subscription_details.detail_subscription_movement_count),hardcoded_logic,464dbd27-97f1-4665-bd93-22b4e9520bfe
metric_2,"Subscription Adds (Mosaic Title, Masthead 'TA', Digital/Bundles, Paying, Aug 31 2025)","Total count of subscription movements for paying subscribers, specifically for digital/bundle classifications ('Digital', 'Bundles', 'DPE only', 'Essentials', 'Metered Access'), excluding 'Print-only', where subscriber mosaic title is available, and limited to masthead 'TA'. Filtered for the specific date 2025-08-31.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_adds,SUM(t0_subscription_details.detail_subscription_movement_count),hardcoded_logic,464dbd27-97f1-4665-bd93-22b4e9520bfe
count_distinct_subscription_id_src_q1,Unique Subscriptions by Cluster,Counts the number of unique subscriptions (`subscription_id_src`) associated with each cluster. This metric helps understand the distribution of subscriptions across different customer segments.,nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,COUNT(DISTINCT subscription_id_src),hardcoded_logic,a6c0f7df-8da6-44dc-bf50-72a907020ebc
sum_subscription_id_src_q2,Sum of Subscription IDs by Active Days,Calculates the sum of `subscription_id_src` grouped by `active_days`. The business utility of summing a unique identifier like `subscription_id_src` is highly questionable and likely indicates a data modeling or usage misunderstanding.,nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,SUM(subscription_id_src),anti_pattern,a6c0f7df-8da6-44dc-bf50-72a907020ebc
count_subscription_tenure_days_q3,Count of Subscription Tenure Records,"Counts the total number of records where `subscription_tenure_days` is present, grouped by cluster. This effectively counts the number of subscriber-subscription instances within each cluster.",nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,COUNT(subscription_tenure_days),hardcoded_logic,a6c0f7df-8da6-44dc-bf50-72a907020ebc
sum_subscription_tenure_days_q3,Sum of Subscription Tenure Days,"Calculates the cumulative sum of `subscription_tenure_days` for all relevant subscriber-subscription instances, grouped by cluster. This metric indicates the total tenure duration across a segment.",nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,SUM(subscription_tenure_days),hardcoded_logic,a6c0f7df-8da6-44dc-bf50-72a907020ebc
count_distinct_subscriber_id_src_q3_var1,Unique Subscribers by Cluster (Primary),Counts the number of unique subscribers (`subscriber_id_src`) within each cluster. This metric helps identify the distinct individuals associated with each customer segment.,nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,COUNT(DISTINCT subscriber_id_src),hardcoded_logic,a6c0f7df-8da6-44dc-bf50-72a907020ebc
count_distinct_subscriber_id_src_q3_var2,Unique Subscribers by Cluster (Secondary),Counts the number of unique subscribers (`subscriber_id_src`) within each cluster. This metric is functionally identical to 'Unique Subscribers by Cluster (Primary)' but appears as a distinct variation due to different internal Looker Studio aliases.,nau-data-nprod-dataservices,Emma_working_files,segmentation_engagement_date_dif,COUNT(DISTINCT subscriber_id_src),hardcoded_logic,a6c0f7df-8da6-44dc-bf50-72a907020ebc
metric_001,Daily Subscriber Count (Base Movement),"The total number of subscribers recorded on a daily basis, derived from the daily base movement table. This metric represents the overall subscriber base at a given point in time.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_daily_base_movement,SUM(t0.subscriber_count),"hardcoded_logic, anti_pattern",56ec5017-2440-42e1-a7dd-3791f557b283
metric_002,Subscription Acquisition Count (Daily Detail),"The total count of new subscriptions acquired, detailed by various subscription attributes, derived from the daily base movement table's nested subscription details.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_daily_base_movement,SUM(t0_subscription_detail.detail_subscription_acquisition_count),"hardcoded_logic, anti_pattern",56ec5017-2440-42e1-a7dd-3791f557b283
metric_003,Subscription Cancellation Count (Daily Detail),"The total count of subscriptions cancelled, detailed by various subscription attributes, derived from the daily base movement table's nested subscription details.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_daily_base_movement,SUM(t0_subscription_detail.detail_subscription_cancellation_count),"hardcoded_logic, anti_pattern",56ec5017-2440-42e1-a7dd-3791f557b283
metric_004,Aggregated Subscriber Count (Base Aggregation),"The total number of subscribers from an aggregated base table, potentially including details like masthead. This metric represents the subscriber base from a pre-aggregated source.",ncau-data-newsquery-prd,asl_audience_insights,subscriber_base_agg,SUM(t0.subscriber_count),"hardcoded_logic, anti_pattern",56ec5017-2440-42e1-a7dd-3791f557b283
metric_001,App Unique Visitors,Total unique visitors accessing content via the app platform.,ncau-data-newsquery-prd,prstn_content_interaction,monthly_snapshot_content,SUM(app_unique_visitors),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_002,Total Page Views,Total number of page views recorded across all platforms.,ncau-data-newsquery-prd,prstn_content_interaction,monthly_snapshot_content,SUM(total_page_views),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_003,Web Unique Visitors,Total unique visitors accessing content via the web platform.,ncau-data-newsquery-prd,prstn_content_interaction,monthly_snapshot_content,SUM(web_unique_visitors),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_004,AMP Unique Visitors,Total unique visitors accessing content via AMP (Accelerated Mobile Pages).,ncau-data-newsquery-prd,prstn_content_interaction,monthly_snapshot_content,SUM(amp_unique_visitors),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_005,Audience,"The total audience count for the current reporting period, cast to FLOAT64.",ncau-data-newsquery-prd,prstn_content_interaction,ipsos_mom_audience_view,SUM(SAFE_CAST(Audience AS FLOAT64)),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_006,Audience Previous Month,"The total audience count from the previous month, cast to FLOAT64.",ncau-data-newsquery-prd,prstn_content_interaction,ipsos_mom_audience_view,SUM(SAFE_CAST(Audience_Previous_Month AS FLOAT64)),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_007,Audience MoM Growth Rate,"The month-over-month growth rate of the audience, calculated as (Current Audience - Previous Month Audience) / Previous Month Audience.",ncau-data-newsquery-prd,prstn_content_interaction,ipsos_mom_audience_view,"SUM(SAFE_DIVIDE((SAFE_CAST(Audience AS FLOAT64) - SAFE_CAST(Audience_Previous_Month AS FLOAT64)), SAFE_CAST(Audience_Previous_Month AS FLOAT64)))",none,58dce9a4-ca60-474d-bf3a-733ee23e565b
metric_008,Audience MoM Change,"The absolute month-over-month change in audience, calculated as (Current Audience - Previous Month Audience).",ncau-data-newsquery-prd,prstn_content_interaction,ipsos_mom_audience_view,SUM((SAFE_CAST(Audience AS FLOAT64) - SAFE_CAST(Audience_Previous_Month AS FLOAT64))),none,58dce9a4-ca60-474d-bf3a-733ee23e565b
sum_gross_revenue_amount,Sum of Gross Revenue Amount,"The total gross revenue amount, typically before any adjustments or commissions, as reported from the source system.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SUM(gross_revenue_amount),"[""hardcoded_logic: financial_year BETWEEN '2023' AND '2026'"", ""hardcoded_logic: revenue_transaction_status IN ('Billed', 'Booked')"", ""hardcoded_logic: record_type_code = 'STD'"", ""hardcoded_logic: source_system_code = 'ADPT'"", ""hardcoded_logic: revenue_type = 'Digital'"", ""hardcoded_logic: source_publishing_division != 'Medium Rare Content Agency'"", ""hardcoded_logic: calendar_year IN ('2024')"", ""hardcoded_logic: cost_model_type IN ('Guaranteed')"", 'anti_pattern: SAFE_CAST(calendar_month AS INT64) - potentially redundant or masking data quality issues if calendar_month is already an integer.']",38809f41-7138-4b94-94d1-ae919b2d9517
sum_agency_commission_amount,Sum of Agency Commission Amount,The total amount of commission paid to agencies for bookings.,ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SUM(agency_commission_amount),"[""hardcoded_logic: financial_year BETWEEN '2023' AND '2026'"", ""hardcoded_logic: revenue_transaction_status IN ('Billed', 'Booked')"", ""hardcoded_logic: record_type_code = 'STD'"", ""hardcoded_logic: source_system_code = 'ADPT'"", ""hardcoded_logic: revenue_type = 'Digital'"", ""hardcoded_logic: source_publishing_division != 'Medium Rare Content Agency'"", ""hardcoded_logic: calendar_year IN ('2024')"", ""hardcoded_logic: cost_model_type IN ('Guaranteed')"", 'anti_pattern: SAFE_CAST(calendar_month AS INT64) - potentially redundant or masking data quality issues if calendar_month is already an integer.']",38809f41-7138-4b94-94d1-ae919b2d9517
count_subscription_targets,Count of Subscription Targets,"Counts the number of subscription targets within a specified date range, grouped by fiscal year name. This metric is derived from the 'subscription_targets' table, which likely contains records related to sales or business objectives.",ncau-data-newsquery-prd,cdm_reference_data,subscription_targets,COUNT(1),hardcoded_logic,0823e425-5885-4fd6-b89e-5c9508f3cf1d
t0_qt_thoqluhqmd,Annualized Average Subscriptions (Thousands),"Calculates the annualized average of total subscriptions for the financial year, scaled to thousands. This metric is derived from the 'financial_year_total_subs' column, divided by 1000, then divided by the corresponding number of months for the financial quarter (3 for Q1, 6 for Q2, etc.), and finally multiplied by 12 to annualize.",ncau-data-newsquery-prd,prstn_consumer_views,v_subscription_movement,"SUM((SAFE_DIVIDE(SAFE_DIVIDE(t0.financial_year_total_subs, 1000), (CASE WHEN (t0.fy_quarter = 'Q1') THEN 3 WHEN (t0.fy_quarter = 'Q2') THEN 6 WHEN (t0.fy_quarter = 'Q3') THEN 9 WHEN (t0.fy_quarter = 'Q4') THEN 12 ELSE NULL END)))*12)",hardcoded_logic,f4967be9-6a67-4865-bd2a-fb16baaf1f6b
t0_qt_uhoqluhqmd,Year-over-Year Change in Subscription Acquisitions (Millions),"Calculates the difference between current quarter subscription acquisitions ('subs_adds') and the acquisitions from the same quarter in the previous year ('prev_year_same_quarter_subs_adds'), scaled to millions. This metric represents the year-over-year growth or decline in new subscriptions.",ncau-data-newsquery-prd,prstn_consumer_views,v_subscription_movement,"SUM(SAFE_DIVIDE((t0.subs_adds - t0.prev_year_same_quarter_subs_adds), 1000000))",hardcoded_logic,f4967be9-6a67-4865-bd2a-fb16baaf1f6b
metric_1_ad_sales_client_double_agg,Total Gross Revenue (Ad Sales Client - Double Aggregation),"The sum of gross revenue amounts from the advertising sales client view. The underlying query performs a sum on an already summed column, indicating a potential double aggregation.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client,SUM(SUM(gross_revenue_amount)),anti_pattern,e83da1de-4227-43e6-bcc6-73051c66914b
metric_2_ad_sales_client_daily_case_logic,Total Gross Revenue (Ad Sales Client Daily - Case Logic),"The sum of gross revenue amounts from the daily advertising sales client view, selected via a hardcoded CASE statement that always resolves to gross revenue.",ncau-data-newsquery-prd,asl_advertising,v_adsales_revenue_client_daily,SUM(CASE WHEN 'Gross Revenue' = 'Gross Revenue' THEN gross_revenue_amount WHEN 'Gross Revenue' = 'Net Revenue' THEN net_revenue ELSE NULL END),hardcoded_logic,e83da1de-4227-43e6-bcc6-73051c66914b
